GENE_NAME	human.mean
INPP1	6.55
MFSD6	0.875
RNF144A	0.445
ASAP2	0.55
ADAM17	1.245
FLI1	3.765
KCNJ1	0.055
TMEM45B	2.565
WWC2	7.835
ACSL1	274.525
AMN1	4.92
BICD1	0.115
SAV1	9.375
CCDC122	1.14
SLC9A3R2	391.425
SERP2	2.105
ZNF385D	0.055
TDO2	105.895
GUF1	5.06
SLC35F4	0.01
GABRA2	0.055
SACS	0.11
CCDC175	0
NTHL1	58.535
CENPJ	0.4
FBXO4	3.11
PARP8	5.895
GFRA1	20.315
CACUL1	3.835
DST	41.17
BEND6	0.025
TIAL1	17.85
UHRF1BP1	0.895
BAG3	11.51
GLT1D1	12.175
TMEM132D	0.05
RBM46	0.045
KCNE4	2.825
CREBBP	6.045
GNAI3	8.715
ASTN1	0.02
FAM168B	18.64
PTPN14	0.365
MGAT5	1.02
TMEM163	0.015
GPATCH11	1.425
HSPB8	0.705
GEMIN6	7.885
TMEM178A	1.68
RNF219	0.76
CYSLTR2	0.045
GRID2	0
ARL11	0.295
RIT2	0.215
SETBP1	1.265
PSTPIP2	1.375
C18orf25	1.685
PTH	0
PDE3B	6.13
TCF7L1	5.765
WDR3	8.125
ATG10	2.835
POC5	1.17
SPOCK1	0.12
TADA1	6.55
GUCY1A2	0.075
CWF19L2	1.945
JMY	0.8
HOMER1	0.1
XRCC4	0.79
PKN2	2.605
DCLRE1C	0.61
NMT2	6.125
CCDC50	14.355
CAMK4	0.625
TRIM36	0.32
PAN3	1.82
PLEKHH2	0.56
TMEM123	66.82
GRIA4	0.035
SPEF2	0.275
TRAM2	3.065
DSPP	0
DMP1	0
MEPE	0
MBNL1	11.575
CAPSL	0.03
NADK2	87.01
GPD1L	1.3
GJA1	0.505
CCNO	0.025
NTN1	4.69
DDX4	0.15
SLC30A6	1.705
RASGRP3	3.6
SAR1B	59.88
CATSPER3	0.675
GPR180	1.3
TCTEX1D1	2.38
WDR78	0.775
ANKRD22	0.09
GLP2R	0.41
FARP1	27.785
SLC16A12	0.065
PRDM8	0.01
BMP3	0.04
UTRN	4.96
GRM1	0.03
MCM10	0.14
PTPRK	12.845
CNTNAP4	0.09
RAB3C	0.28
LMNTD1	0.23
MARVELD2	6.315
PLOD2	10.63
STK32B	0.02
GCLC	26.865
TSPOAP1	4.195
NRSN1	0.14
ZIC1	0.9
ADGRA3	32.02
CPB1	0.215
LGI2	0.04
CWC27	2.335
MR1	2.66
ERBB3	36.04
CENPH	0.66
TEKT5	0.2
BANK1	0.2
TXNDC11	40.915
ACMSD	57.605
ACOXL	0.045
BCL2L11	5.445
ANAPC1	3.61
CAST	37.48
CLGN	0.58
SYCP2L	0.005
BMP6	0.495
HNRNPU	35.36
AHCTF1	9.825
MERTK	3.975
ANKRD44	1.105
TMEM87B	1.075
PTPRR	0.035
NR4A2	0.28
CCDC148	0.24
PLA2R1	0.37
RBMS1	3.43
SCN3A	0.035
FEZF2	0.025
CD96	0.525
ADGRF1	0.35
ADGRF4	0
FAM49B	5.115
ASAP1	1.48
FAM81B	0
LPCAT1	2.32
ADAT1	8.775
TEX29	0.43
CMTM7	2.765
PDIA5	33.63
RMND5A	22.985
CD8A	2.5
PTPRD	1.945
LURAP1L	7.715
CNKSR3	9.125
GTF2E1	1.775
ZDHHC7	6.155
FAM92B	0.07
C7orf31	0.6
TMPRSS11D	0
JAZF1	2.75
CMIP	10.985
SPHKAP	0
KCNJ16	0.225
PID1	28.92
SPEN	10.49
FBXO36	0.545
CEBPG	14.52
KCTD15	2.435
MCOLN2	0.325
LGI4	2.69
DDAH1	25.275
SREK1	10.87
CHD1	5.31
ANKFN1	0
MYLK	18.59
DGKE	0.68
MSI2	6.245
CACNA2D1	0.095
ZUFSP	0.845
GDPD1	0.555
SEMA3D	0.15
MPO	0.125
ASB17	0
SLC5A10	0.305
AK5	0.33
ANKRD29	0.64
SDHAF4	3.9
CHST9	0.36
THY1	1.145
MAP2K4	3.98
DNAAF1	0.33
TBCEL	2.885
JPH3	0.01
ANKH	66.915
OTULIN	5.98
UBASH3B	0.7
ROBO3	1.16
PANX3	0
TMEM206	0.585
NRGN	1.855
RETREG1	11.83
CDH12	0.175
TOMM70	12.72
ANGPT1	0.335
PITPNC1	4.55
CC2D1B	4.65
SNAP91	0.075
CERS3	0
PRKCA	3.505
ABCA5	15.395
C4orf19	14.705
DISP1	1.345
SLK	3.975
TNIK	1.265
FAM167A	0.045
PGM5	2.7
WNT3A	0
TRIM11	3.98
ENAH	4.315
PPP1R3A	0
CYB5R4	1.14
ASZ1	0.115
SH3RF1	1.42
GPR26	0
MMP21	0.04
FAM69A	5.04
SRSF12	0.155
PDLIM3	1.46
ELOC	39.19
LY96	1.535
PSMA8	0
C21orf91	0.89
NCAM2	2.75
L3MBTL4	3.735
PDE1C	0.07
MRPL39	13.31
JAM2	1.09
ATP5J	185.94
GABPA	2.15
ADAMTS1	2.47
ADAMTS5	0.44
TSEN2	2.725
WNT7A	0.035
XPC	11.02
FGD5	2.535
OXNAD1	7.21
PRKCQ	0.23
PLCL2	2.18
SKA1	0.39
APCDD1	1.83
MPPE1	15.615
USP43	0.65
RAB6B	0.335
EME1	0.21
PON1	422.26
ACSS1	1.84
ANKRD40	5.365
ZNF18	2.89
CA10	0
APOOL	2.11
DKK2	0.07
CYP2U1	3.26
ASB1	3.64
FBXL18	1.23
PROM2	0.345
AK9	1.06
ODF1	0.035
KLF10	17.88
PTPRN2	0.755
AZIN1	15.7
FAM107B	44.015
PIP4P2	0.735
CDK19	1.325
TTC39B	0.895
MMS19	8.015
PI4K2A	4.39
MARVELD1	1.505
ZFYVE27	6.505
GOLGA7B	0.185
TRMT44	3.92
SLC25A28	19.52
HSPA13	3.13
SAMSN1	0.475
GRAMD2B	3.88
TBC1D1	34.875
C16orf87	3.5
MOV10	28.835
RHOC	73.205
DBI	393.72
SLC16A1	10.785
HEATR3	4.525
OXA1L	64.905
SLC7A7	2.33
CDK13	6.47
CNOT8	8.4
GRIA1	0
LRGUK	0.06
SETD9	3.26
MIER3	1.51
NUP205	3.645
ZKSCAN2	0.59
PIK3AP1	21.745
VSIG4	5.49
PDIA4	86.335
KDM8	117.095
PDZD9	0.085
OTOA	0.18
KCTD18	3.045
FAM126B	1.685
SLC9A7	1.82
ALS2CR12	0.61
FZD7	0.145
SPAG17	0.12
DEPTOR	7.005
RNF20	4.79
PPARGC1B	1.13
FOXJ2	2.36
ELMO1	8.305
SLC26A2	0.325
LSM11	0.485
MED7	1.92
SLC24A2	0.015
TRIM42	0
PXYLP1	1.29
ADCY8	0.005
PDE4A	0.955
RASA2	0.45
RMND1	8.48
SLA	1.45
RAB39B	0.06
CLIC2	0.735
MICU3	1.61
GRIP1	0.345
GCFC2	7.88
PPP2R5A	10.9
VPS37A	11.405
CARNMT1	5.5
MCU	3.07
ELMSAN1	2.825
CFAP70	1.135
GNA14	1.44
FAM161B	0.5
WIF1	0
GPR61	0.455
MMP16	0
KCNMA1	5.365
BATF	0.975
DCK	0.675
ADAMTS3	0.005
ALX3	0
DPY19L4	3.2
NDUFAF6	8.355
PPEF2	0.585
CFAP161	0.045
ADAMTSL3	4.34
ART3	0.76
SLC28A1	55.69
WHAMM	1.695
TIE1	10.39
N6AMT1	1.955
RWDD2B	10.13
BACH1	2.55
CLDN17	0
CLDN8	0
TIAM1	1.33
SCAF4	6.98
RPGR	0.94
ANKRD9	20.82
SFR1	0.5
SORCS3	0.005
TDRD9	0.05
FGF18	0.085
PCDH1	9.76
SH3RF2	4.58
GDF6	0.09
MTERF3	5.105
PTDSS1	32.2
PPP2R2B	0.37
KCNS2	0
FAM122C	4.91
KDM4A	6.905
SUPV3L1	14.61
FBXO43	0.265
TYSND1	6.74
CD109	0.105
LRFN2	0.005
NODAL	0
NFYC	20.7
ZFAND3	29.42
NPTN	18.8
KAT6B	1.335
SAMD8	0.995
RAB11FIP1	1.97
UNC5D	0.01
ZMYND12	1.81
MAPK13	1.13
MS4A1	0.49
TBC1D31	0.655
ATAD2	1.865
FBXO32	0.71
SLC9A3	0.29
PRR14	13.865
FBRS	10.625
PHKG2	16.12
ADGRG4	0
NGEF	13.97
ZIC3	0
MALSU1	42.44
GALK2	7.84
B3GNT7	0.505
ASPM	0.155
BRPF1	3.775
SST	0
GHRL	0.62
SEC13	46.505
EXOG	0.77
SHCBP1L	0.245
NMNAT2	0.095
ZFYVE9	2.955
ATP2B2	9.74
SLC6A1	116.125
SMG1	5.53
FCHO2	3.15
RBPMS	16.385
TMEM171	0.84
KLHL40	0
C8A	179.375
ELOVL1	40.165
TIMP4	0.135
SYN2	0.025
NRG1	1.035
C1orf27	4.075
CPT2	14.805
NECAP2	16.005
LRP8	0.19
CDCP2	0.04
PAXIP1	2.095
STEAP2	0.61
SPI1	9.085
CLDN12	14.59
MMP14	4.3
FZD1	1.3
C1orf158	0.1
ARMC12	0.25
ST3GAL2	10.475
FUK	6.81
IL34	0.87
DHRS1	116.08
CACNA1D	1.21
ARSE	58.17
KIT	0.075
AASDH	1.09
MPPED2	0.215
CACNA2D3	0.075
RNF111	6.8
FAM81A	0.075
MYO1E	12.135
APPL1	3.145
AFAP1L1	2.045
TSC22D3	30.87
DSCR3	11.535
CLDN18	0.025
DYRK1A	7.71
KCNJ6	0.045
KCNJ15	0.6
TSPAN18	2.245
LCA5L	0.66
SLC35B2	23.015
TMEM164	0.74
ZBTB11	2.15
CREB3L1	0.6
TAB3	4.525
SLC38A10	55.625
ZNF618	1.755
DGKI	0
TMEM268	2.4
SVOPL	0
SNX22	1.245
BRAF	1.81
ACAN	0.025
PSMG3	12.74
CABP1	0.15
SLC37A3	6.715
AP3S2	12.025
FMNL2	0.865
CROT	4.985
GOLGA5	10.505
GAREM2	0.095
SPPL3	6.17
DPYSL5	0.075
DRC1	0.075
RAB28	2.175
FAM213B	5.74
PANK4	7.58
CIB4	0.025
MEGF11	0.025
FGFR2	9.625
PEX10	20.44
RER1	81.11
RADIL	0.11
SKI	15.73
LDLRAP1	12.055
KRTCAP3	15.945
ANKRD61	0.265
PAFAH2	6.68
EXTL1	0.005
SLC30A2	0.115
BABAM2	6.64
TRIM63	0
DUSP2	0.62
GRHL3	0.23
UBXN11	5.44
GALNT14	0.58
HPD	1813.78
TPRG1L	40.975
LRRC43	0.27
XDH	19.03
XKR8	4.905
CNNM4	1.665
EML1	2.39
EYA3	2.225
DZIP1L	0.345
FANCC	19.24
MRAS	1.345
WASF2	5.43
ABHD3	7.22
FAM46B	0.075
TRMT11	5.64
CLSTN2	0.115
RNF207	5.23
CUL4B	3.345
GPR153	1.01
SLC13A3	7.73
RHBDL2	0.21
AUTS2	13.345
SHROOM4	0.495
CDC25C	0.23
MITD1	5.855
CATIP	0.285
CNOT11	7.335
KCNB1	0.59
NRG2	0.155
B4GALT5	5.47
SPATA2	2.815
DNAH3	0.235
NCF1	2.95
CPA5	0
KIF26A	0.46
PPP1R9A	0.13
ZFAND2B	35.46
POM121L2	0.005
PFKFB1	22.735
ALAS2	0.14
ATG2B	3.185
PPP1R15B	6.245
COPG2	4.495
EMSY	2.195
ELK4	2.57
SLAMF8	0.655
SLC45A3	9.05
ABCB4	37.76
ARFGEF1	4.655
DUSP23	56.125
RNF166	8.15
HTR6	0
F11R	22.13
USF1	18.26
PLA2G2F	0.02
SPATA2L	8.615
NIT1	35.925
ZNF276	9.69
EDA	3.57
FGF17	0.095
PINK1	69.005
B4GALT3	9.125
DMTN	12.745
ADAMTS4	0.315
ZFAT	1.605
FAM160B2	10.8
SLC5A11	0.245
FCER1G	21.945
APOA2	18340.315
TOMM40L	7.22
MPZ	0.945
WFDC8	0.135
CCAR2	21.58
WNT9B	0.085
CACHD1	0.455
CDC42SE2	4.035
EPB41	6.32
MIS18A	1.54
ALG8	16.72
FBXW5	150.07
SYNJ1	1.09
PAXBP1	5.035
STAG3	5.955
MRPL10	17.73
SV2A	0.3
LAD1	12.755
STC1	0.08
TNNI1	1.415
CSRP1	33.93
HOXB13	0.11
C1QC	67.98
KCNE2	0.76
RCAN1	20.435
UBE2Z	11.505
CIART	5.515
SNF8	43.6
CCDC24	3.09
RUNX1	1.945
IGF2BP1	0.445
GIP	0
GJD2	0.015
ACTC1	0.185
MORC3	4.12
CLDN14	21.42
SIM2	0.285
HLCS	3.475
SCUBE1	12.585
PLA2G4D	0.055
PADI4	0.385
CYB5R1	25.87
PFKP	1.095
ATP13A2	5.98
M1AP	0.065
PSMB4	151.01
IRX6	0
BTG2	1.495
HK2	0.14
ALDH4A1	162.93
TCHH	0.125
UBR1	1.39
ISL2	0.025
KMT2E	5.255
RSPRY1	5.865
CCDC17	1.12
NAE1	7.655
ADGRG5	2.45
DRC7	0.1
TEPP	0.06
UROC1	126.215
KLF6	4.265
CHCHD6	5.51
LRRC36	0.3
TPPP3	1.245
ZDHHC1	1.93
ATP6V0D1	44.235
AGRP	0
PLPP1	15.065
CARMIL2	1.04
FAM131B	0.08
RGS12	29.22
PSKH1	8.98
ABR	2.625
CCDC117	10.7
NEO1	3.005
NPR2	5.125
GNE	24.73
ARHGAP35	25.555
PTGIR	1.995
CCDC28B	1.485
BSDC1	26.8
ZBTB8A	0.58
UBE2J2	27.25
ZNF362	5.05
FNDC5	32.22
NR2F6	101.435
ANKLE1	0.425
CILP2	0.045
ABCG1	2.71
TFF2	0.28
TFF1	0.21
TMPRSS3	0.325
UBASH3A	0.245
TNFRSF1A	35.585
SLC37A1	1.62
PDE9A	2.445
WDR4	5.465
PKNOX1	3.065
HSF2BP	0.185
RRP1B	15.71
CACNB1	0.305
RRP1	16.97
AGPAT3	44.03
GAB3	1.4
AIRE	0.07
LSS	93.13
MCM3AP	12.735
PCNT	3.19
STOML1	6.445
ADAMTS13	16.615
CACFD1	21.445
SLC2A6	1.4
C9orf116	1.195
DHX29	3.29
C19orf47	4.22
HIPK4	0.095
TOR2A	5.33
ST6GALNAC6	14.86
SHKBP1	13.175
ZER1	8.35
ZDHHC12	20.025
PKN3	3.01
TMEM190	0
PLPP7	0.105
TAOK1	1.81
MED27	2.915
DEDD2	15.135
SIK3	12.715
MPZL3	1.32
METTL22	9.265
TLCD1	7.83
S100A1	3.82
CXCR5	1.14
ZBTB7B	20.795
FLAD1	18.8
SHC1	24.8
VPS11	9.09
NLRX1	5.515
ADAR	21.395
IL6R	26.525
UBE2Q1	33.405
CHRNB2	0.05
ANO10	3.9
FAM189B	5.09
PAQR6	1.43
PMF1	24.175
SLC25A44	27.77
LMNA	44.765
NBEAL2	5.385
PTH1R	22.845
MYL3	0.755
DHX8	6.4
LRRC71	0.05
AZGP1	2056.055
FGFR4	69.81
HK3	3.5
IER2	17.95
CPSF4	12.455
IARS2	18.05
TONSL	0.805
PTGER1	0.245
RECQL4	3.055
COL26A1	4.85
PPP1R16A	54.805
ORAI2	0.86
SYT1	0.37
ALKBH4	5.71
CCDC105	0
SH2B2	1.535
MAML1	2.865
PGLYRP2	261.92
LRWD1	37.135
NAV3	1.625
NAPEPLD	2.635
SCGB3A1	1.505
PSMC2	42.375
CELF5	1.885
MFSD12	20.355
YDJC	9.38
CCDC116	0.055
DVL3	18.95
IDH3G	29.09
AP2M1	91.905
ABCF3	22.075
PCYT1A	8.735
BDH1	184.015
SOX8	0.055
ROGDI	20.11
LRRC56	0.47
PLXDC1	0.515
PGAP3	23.215
IKZF3	0.44
GRIN2C	0.09
FDXR	5.64
SAP30BP	21.81
PDZD4	1.475
CYGB	8.475
TMEM143	7.485
KLHL10	0.13
HCRT	0.035
ALDH16A1	14.085
ATP2B3	0.03
MPP3	0.26
CD300LG	0.28
NAGS	25.785
ASB16	0.755
FAM171A2	0.205
ROCK1	3.525
DBF4B	1.01
PLCD3	1.295
AQP5	0.1
GRASP	3.53
CBFB	8.495
SPC24	1.18
IP6K3	0.395
LEMD2	11.16
TREML1	0.055
MED11	16.75
SCIMP	1.25
BCL6B	2.805
TNFSF13	3.84
FGF11	0.24
EIF4A1	192.925
CCDC42	0.215
PRR35	0
WDR90	8.845
HYAL2	20.71
JMJD8	35.125
CCDC78	0.255
MSLNL	0
SSTR5	0.125
SPSB3	77.65
MEIOB	0.135
HS3ST6	0
TEDC2	0.62
CCNF	0.575
HDAC4	1.325
AMDHD2	10.92
NTN3	0.63
BICDL2	0.245
PAQR4	0.575
ADCY9	7.26
CLPB	15.13
RASSF1	8.925
CYB561A3	17.75
PPP1R32	5.55
GNG3	0.045
UBXN1	58.96
TAF6L	11.89
FGFR3	20.22
SLC25A45	5.09
ITIH3	254.935
SYVN1	49.36
ZFPL1	16.42
RPS6KA4	9.77
LRP5	107.11
FGF19	0.03
PDZK1IP1	0.765
